"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.786246618357375,0.794288371682931,0.786480794642837,0.688379435066982,0.423754028690792
3,3,2,992,3,3,2,992,2,3,2,993,0,3,2,995,1,3,2,994,1,3,2,994,1,3,2,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.747784093639242,0.691699508738712,0.810319538415305,0.813837624363941,0.529704997340821
2,3,2,993,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.721495338370076,0.737357947365019,0.769642968549327,0.788448461977725,0.793136371962232
1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.771251733545418,0.763868821811409,0.815095268272021,0.6224733444636,0.391300293420311
3,3,2,992,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.726793478547064,0.713154214818962,0.739747423103411,0.722127249763804,0.886987948114474
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.728476341796091,0.716355064359673,0.747006603995104,0.665782632845223,0.847624462092148
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.729602406707652,0.71544070589344,0.759209777698409,0.672205407939384,0.926782129338668
0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.738237458140854,0.740652808814067,0.752991938549149,0.729518781756731,0.792895778955146
0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.764604886117126,0.763388664000606,0.726669011244334,0.730090599660601,0.934698370435824
1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.766540478241322,0.743832866209592,0.73999012707919,0.700831431834868,0.824289090330222
2,4,1,993,2,4,1,993,1,4,1,994,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.745079900114004,0.738493807981579,0.733700282750228,0.73257911537287,0.892879758632484
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.825672139674309,0.864556311119722,0.832405519322607,0.74588561184447,0.778863287785975
1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.777256400638244,0.769934681042262,0.761149744864211,0.734669837394867,0.771900124821938
2,3,2,993,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.720206969484908,0.749823892371403,0.718613972723348,0.810211225791545,0.7715895048961
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.798064318125818,0.755782813302092,0.762629763539046,0.740434899050538,0.84629535973439
3,4,1,992,2,4,1,993,1,4,1,994,0,4,1,995,2,4,1,993,1,4,1,994,1,4,1,994,0,4,1,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.72143462132456,0.647803095146289,0.79130505467405,0.75353731967051,0.597833251700852
1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.757252331205073,0.760301023965927,0.754433453707233,0.746419553704888,0.69724424045581
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.752515933713426,0.729147003885536,0.71024314333324,0.604967938006832,0.718709333308474
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.743638865581303,0.754279694768582,0.774170478828046,0.713246079482423,0.865075670434607
3,3,2,992,3,3,2,992,3,3,2,992,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.750529780641709,0.751153037214214,0.799984225009849,0.686377974083276,0.802115665499753
1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0.768668887421794,0.772489107831482,0.749805947464253,0.830460404553842,0.666803254051027
2,3,2,993,2,3,2,993,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.755572073603106,0.762186152489624,0.772443735397901,0.774674099950426,0.730240052675159
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.795844948710903,0.711248656565866,0.781977248207918,0.583274958084545,0.472483586899876
1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.717069419926815,0.720740443066629,0.775996409785319,0.819812038675244,0.738814956038956
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.736138649508271,0.701056875180888,0.707722856066391,0.734217215644422,0.9013373859453
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.812044941431345,0.778830515395869,0.780735684017313,0.804511001246294,0.866093362134977
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0.766025119354222,0.757147511458515,0.748587040055444,0.757576966707868,0.387937351960291
2,2,3,993,2,2,3,993,2,2,3,993,2,2,3,993,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.77245328425353,0.771402714055806,0.746637056000878,0.776190574437585,0.84389244814107
1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.780104685499917,0.768610511715414,0.766373194760394,0.74920798777012,0.862482633991967
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.755369718648377,0.731277724138096,0.73100141132993,0.688489958988181,0.654477817717247
3,3,2,992,3,3,2,992,2,3,2,993,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.741010549697792,0.758817014962414,0.76519746215206,0.760006769105112,0.856122818919134
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.755702387873638,0.742189858806588,0.754769896679646,0.668334624175653,0.837938136191329
1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.758320389740688,0.75525676422407,0.692367247985294,0.667633336027234,0.857123692010508
3,3,2,992,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0.724577434770509,0.705131338224911,0.778072548292019,0.783821092332798,0.756488920203242
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.737613451195698,0.726558175954912,0.743065054829276,0.655545057043012,0.767372025029557
3,2,3,992,3,2,3,992,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.751849538679656,0.743933735166807,0.74265945640317,0.740253633381873,0.795879341829507
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.712700192388899,0.743052517266907,0.725475088899713,0.76416343953994,0.803844665633386
1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.771242901763528,0.745883832246743,0.756782530576283,0.754866963539051,0.657035967369233
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0.75924760587303,0.741514265889604,0.740486092502021,0.769430182127133,0.747747811550443
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.769392853069894,0.763361757801239,0.75280857669346,0.804412301369671,0.627348414674346
1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.775154075878447,0.75968939653363,0.828609792659778,0.777705706506959,0.862606210107243
1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.730916741709636,0.734017972545583,0.743516043271869,0.666376848859626,0.828558999996097
2,4,1,993,1,4,1,994,1,4,1,994,1,4,1,994,1,4,1,994,0,4,1,995,0,4,1,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.709983471519957,0.731263901287716,0.784747573265429,0.722121450603423,0.944480886732504
2,3,2,993,2,3,2,993,2,3,2,993,1,3,2,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.635559835000102,0.790957938512708,0.802306060127961,0.7514533389183,0.714578084407797
2,3,2,993,2,3,2,993,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.73608016077325,0.746778708755364,0.728600314804347,0.72143255424352,0.87082202064214
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0.725056242148556,0.716476645165993,0.683689285791619,0.753345506629507,0.632520841907126
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.726407915118273,0.713207200853978,0.748975324189026,0.910093940800445,0.900972981091914
3,2,3,992,3,2,3,992,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.74734619726446,0.71953850416456,0.751956787819331,0.784881746766673,0.734205070111675
