"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,27,4,1,968,27,4,1,968,27,4,1,968,27,4,1,968,3,2,3,992,3,2,3,992,1,2,3,994,1,2,3,994,3,1,4,992,0,1,4,995,0,1,4,995,0,1,4,995,0.172370193510651,0.84506032429502,0.905472444005207,0.322086431213718,0.236218909775206
1,4,1,994,0,4,1,995,0,3,2,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,12,4,1,983,12,4,1,983,12,4,1,983,12,4,1,983,0,4,1,995,0,3,2,995,0,3,2,995,0,2,3,995,2,3,2,993,1,1,4,994,0,1,4,995,0,1,4,995,0.176992733946597,0.670646062470798,0.786903866262979,0.25045721693176,0.215984526230123
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,20,4,1,975,20,4,1,975,20,4,1,975,20,4,1,975,2,1,4,993,2,1,4,993,0,0,5,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.216551234701581,0.741083945632807,0.875650936463513,0.359744036758523,0.230853967901685
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,19,3,2,976,19,3,2,976,19,3,2,976,19,3,2,976,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,4,1,4,991,0,1,4,995,0,1,4,995,0,1,4,995,0.233558231837939,0.781471859526443,0.853164479446806,0.410715889186618,0.21777992650874
1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,1,2,3,994,1,2,3,994,1,2,3,994,0,2,3,995,32,3,2,963,32,3,2,963,32,3,2,963,32,3,2,963,4,2,3,991,1,2,3,994,1,2,3,994,0,2,3,995,4,1,4,991,1,1,4,994,0,1,4,995,0,0,5,995,0.206291525104491,0.777312804209633,0.9546276331589,0.324646849516279,0.209722844638896
2,3,2,993,0,2,3,995,0,2,3,995,0,2,3,995,1,1,4,994,1,1,4,994,1,1,4,994,1,1,4,994,27,3,2,968,27,3,2,968,27,3,2,968,27,3,2,968,2,2,3,993,1,2,3,994,1,2,3,994,0,1,4,995,3,3,2,992,1,3,2,994,1,3,2,994,0,2,3,995,0.18607966400655,0.820668702340515,0.903602290450364,0.285624360441808,0.270024972759171
1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,4,1,4,991,0,1,4,995,0,1,4,995,0,0,5,995,0.186798027104464,0.797943788277662,0.842725025847518,0.385670072547462,0.227461747539075
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,30,4,1,965,30,4,1,965,30,4,1,965,30,4,1,965,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,3,1,4,992,0,1,4,995,0,1,4,995,0,1,4,995,0.165812350350501,0.762561427079895,0.946335632073805,0.285174749456165,0.193881042186319
0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,18,4,1,977,18,4,1,977,18,4,1,977,18,4,1,977,2,3,2,993,2,3,2,993,2,3,2,993,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.197287615767054,0.744952932668847,0.862247003869868,0.378238616387517,0.264627897935972
2,3,2,993,0,3,2,995,0,3,2,995,0,3,2,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,24,3,2,971,24,3,2,971,24,3,2,971,24,3,2,971,1,1,4,994,1,1,4,994,1,1,4,994,0,1,4,995,9,0,5,986,6,0,5,989,1,0,5,994,0,0,5,995,0.246054586454782,0.764655931775194,0.898098009701495,0.436373686636794,0.236512984789695
0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.309397567753716,0.760025057803007,0.846533297299886,0.505904409322134,0.283077844265327
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,1,2,3,994,1,2,3,994,1,2,3,994,1,1,4,994,25,4,1,970,25,4,1,970,25,4,1,970,25,4,1,970,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,1,0,5,994,1,0,5,994,1,0,5,994,0,0,5,995,0.201614075008879,0.683114183288037,0.899243246246013,0.268271826878227,0.190920406291585
1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,27,4,1,968,27,4,1,968,27,4,1,968,27,4,1,968,2,0,5,993,2,0,5,993,1,0,5,994,0,0,5,995,2,1,4,993,2,1,4,993,0,1,4,995,0,1,4,995,0.169882887887397,0.752826802821653,0.910242873319217,0.352751018747206,0.207898021507708
