"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,22,5,0,973,22,5,0,973,22,5,0,973,22,5,0,973,1,4,1,994,1,4,1,994,1,4,1,994,0,4,1,995,2,1,4,993,1,0,5,994,0,0,5,995,0,0,5,995,0.557003077842535,0.71461855358348,0.865523349287204,0.555468397159172,0.193614802953701
0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,11,5,0,984,11,5,0,984,11,5,0,984,11,5,0,984,3,4,1,992,0,4,1,995,0,4,1,995,0,4,1,995,0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0.296742356612045,0.728664116622223,0.763967625905781,0.442207527708396,0.198755384225727
0,5,0,995,0,5,0,995,0,4,1,995,0,4,1,995,0,5,0,995,0,5,0,995,0,5,0,995,0,4,1,995,7,5,0,988,7,5,0,988,7,5,0,988,7,5,0,988,2,5,0,993,2,5,0,993,1,4,1,994,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.272952594225705,0.684862563472646,0.746954408772152,0.505970119032904,0.295402668211712
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,11,5,0,984,11,5,0,984,11,5,0,984,11,5,0,984,2,3,2,993,2,3,2,993,1,3,2,994,0,3,2,995,1,3,2,994,1,3,2,994,0,3,2,995,0,2,3,995,0.2917748911476,0.757383232750458,0.769707787717327,0.481083460570693,0.267532049278072
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,18,5,0,977,18,5,0,977,18,5,0,977,18,5,0,977,3,3,2,992,2,3,2,993,1,3,2,994,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.354151443481028,0.734506480889299,0.811387119039939,0.487395150187408,0.174033200102241
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,15,5,0,980,15,5,0,980,15,5,0,980,15,5,0,980,2,4,1,993,0,4,1,995,0,4,1,995,0,4,1,995,3,1,4,992,0,1,4,995,0,1,4,995,0,1,4,995,0.521141680554688,0.704543206046328,0.786468102601521,0.50331907181926,0.24296469188653
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,18,5,0,977,18,5,0,977,18,5,0,977,18,5,0,977,1,3,2,994,1,3,2,994,1,3,2,994,1,3,2,994,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0.407898832709873,0.696740667127651,0.825130378007874,0.506974335266116,0.264292681163808
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,1,1,4,994,1,1,4,994,1,1,4,994,1,1,4,994,0.574834313899026,0.753406841799006,0.821397537724864,0.555986138305421,0.245128292256894
0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,27,5,0,968,27,5,0,968,27,5,0,968,27,5,0,968,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,1,1,4,994,1,1,4,994,1,1,4,994,0,1,4,995,0.462795674474118,0.727208806476402,0.897010188328167,0.73348301160895,0.20960669143713
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,22,5,0,973,22,5,0,973,22,5,0,973,22,5,0,973,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.37202668191347,0.782880519118205,0.8488299620728,0.559305300086936,0.303198959594553
0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,20,5,0,975,20,5,0,975,20,5,0,975,20,5,0,975,1,4,1,994,0,4,1,995,0,4,1,995,0,3,2,995,1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,0.358874172806149,0.724285344703412,0.83824424824449,0.6315110581951,0.199314644119213
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,11,5,0,984,11,5,0,984,11,5,0,984,11,5,0,984,1,4,1,994,1,4,1,994,1,4,1,994,1,3,2,994,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0.467677256907325,0.753687249965369,0.746082695025613,0.536765153402291,0.251424338549147
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,28,5,0,967,28,5,0,967,28,5,0,967,28,5,0,967,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,1,2,3,994,1,2,3,994,0,2,3,995,0,1,4,995,0.535300726999369,0.704854726502945,0.907956647943114,0.696236876722683,0.217590282000718
